ProductID,ProductName,Category,Subcategory,SupplierID,Cost,Price,ProductStatus
2241,LED Camp Lighting,Camping,Lighting,40,222.26,576.49,Active
2242,Cold Weather Sleeping Bags,Camping,Sleeping Bags,37,82.83,160.19,Active
2243,TrailMaster Tents,Camping,Tents,28,61.67,102.81,Active
2244,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,3,166.87,303.11,Active
2245,Thermal Jackets,Apparel,Jackets,52,119.66,323.7,Active
2246,Outdoor Lantern Lighting,Camping,Lighting,57,238.58,598.8,Discontinued
2247,Trail Backpacks,Hiking,Backpacks,56,30.66,53.0,Active
2248,StormGuard Jackets,Apparel,Jackets,45,145.18,216.11,Active
2249,Explorer Backpacks,Hiking,Backpacks,32,172.72,249.04,Discontinued
2250,Runner Trail Shoes,Footwear,Trail Shoes,3,243.5,537.52,Active
2251,Moisture Shirts,Apparel,Shirts,2,125.0,315.34,Active
2252,Adventure Backpacks,Hiking,Backpacks,42,117.52,164.85,Active
2253,Tournament Reels,Fishing,Reels,15,238.52,497.06,Active
2254,Performance Shirts,Apparel,Shirts,31,153.53,313.01,Active
2255,Moisture Shirts,Apparel,Shirts,48,142.25,228.17,Active
2256,Mountain Hiking Boots,Footwear,Hiking Boots,23,106.43,218.66,Active
2257,Ultralight Trekking Poles,Hiking,Trekking Poles,28,140.14,266.89,Active
2258,Spin Reels,Fishing,Reels,30,89.87,170.94,Discontinued
2259,River Rods,Fishing,Rods,41,92.43,248.23,Active
2260,Tournament Reels,Fishing,Reels,55,161.85,395.35,Active
2261,Carbon Trekking Poles,Hiking,Trekking Poles,33,207.63,546.69,Active
2262,Professional Rods,Fishing,Rods,43,10.97,29.71,Active
2263,Explorer Kayaks,Kayaking,Kayaks,8,180.34,337.03,Active
2264,Aluminum Paddles,Kayaking,Paddles,15,135.55,345.26,Active
2265,Carbon Paddles,Kayaking,Paddles,10,64.2,147.75,Active
2266,Explorer Kayaks,Kayaking,Kayaks,59,201.98,422.8,Active
2267,Carbon Paddles,Kayaking,Paddles,14,191.39,349.1,Active
2268,Trail Backpacks,Hiking,Backpacks,12,17.46,27.4,Active
2269,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,23,238.24,474.26,Discontinued
2270,Outdoor Lantern Lighting,Camping,Lighting,14,82.05,159.41,Active
2271,Explorer Trail Shoes,Footwear,Trail Shoes,32,157.55,229.81,Active
2272,Adventure Trail Shoes,Footwear,Trail Shoes,56,17.45,41.55,Discontinued
2273,Lake Rods,Fishing,Rods,23,175.26,397.55,Discontinued
2274,Cold Weather Sleeping Bags,Camping,Sleeping Bags,6,241.06,593.65,Discontinued
2275,RainShell Jackets,Apparel,Jackets,41,68.89,176.56,Active
2276,Explorer Trail Shoes,Footwear,Trail Shoes,31,90.97,204.23,Active
2277,Moisture Shirts,Apparel,Shirts,14,196.52,510.26,Discontinued
2278,Summit Tents,Camping,Tents,2,152.42,357.48,Discontinued
2279,LED Camp Lighting,Camping,Lighting,25,121.16,287.87,Active
2280,StormGuard Jackets,Apparel,Jackets,29,134.02,220.26,Active
2281,Explorer Backpacks,Hiking,Backpacks,44,154.27,308.14,Active
2282,Explorer Tents,Camping,Tents,50,126.7,178.39,Active
2283,TrailPro Hiking Boots,Footwear,Hiking Boots,44,53.84,101.01,Discontinued
2284,Ultralight Trekking Poles,Hiking,Trekking Poles,11,237.53,371.15,Active
2285,Explorer Backpacks,Hiking,Backpacks,28,129.07,324.23,Active
2286,Carbon Paddles,Kayaking,Paddles,28,110.47,159.84,Discontinued
2287,Alpine Tents,Camping,Tents,23,73.07,199.34,Discontinued
2288,Summit Hiking Boots,Footwear,Hiking Boots,37,39.04,63.51,Active
2289,Ocean Kayaks,Kayaking,Kayaks,36,168.37,364.4,Active
2290,Mountain Hiking Boots,Footwear,Hiking Boots,36,54.52,107.87,Active
2291,Trail Backpacks,Hiking,Backpacks,26,82.08,200.71,Active
2292,StormGuard Jackets,Apparel,Jackets,43,199.14,310.23,Active
2293,Lake Rods,Fishing,Rods,59,221.29,352.27,Active
2294,Summit Hiking Boots,Footwear,Hiking Boots,14,169.37,350.53,Active
2295,Ultralight Trekking Poles,Hiking,Trekking Poles,52,162.02,349.63,Active
2296,Adventure Backpacks,Hiking,Backpacks,31,44.9,110.67,Active
2297,River Rods,Fishing,Rods,41,160.47,317.56,Active
2298,Aluminum Trekking Poles,Hiking,Trekking Poles,56,24.32,48.75,Active
2299,Summit Hiking Boots,Footwear,Hiking Boots,26,171.2,462.77,Discontinued
2300,Professional Rods,Fishing,Rods,51,227.8,471.8,Discontinued
2301,River Kayaks,Kayaking,Kayaks,50,153.75,277.16,Active
2302,TrailPro Hiking Boots,Footwear,Hiking Boots,58,25.92,39.37,Active
2303,Ocean Kayaks,Kayaking,Kayaks,42,76.57,137.3,Active
2304,Outdoor Shirts,Apparel,Shirts,32,215.29,443.04,Discontinued
2305,Ocean Kayaks,Kayaking,Kayaks,22,90.9,215.25,Active
2306,Outdoor Shirts,Apparel,Shirts,15,219.94,490.95,Active
2307,StormGuard Jackets,Apparel,Jackets,13,55.9,154.36,Active
2308,Pro Reels,Fishing,Reels,43,73.34,146.2,Active
2309,Professional Rods,Fishing,Rods,24,80.8,190.85,Active
2310,Ultralight Trekking Poles,Hiking,Trekking Poles,47,134.83,210.89,Active
2311,River Kayaks,Kayaking,Kayaks,22,153.55,351.14,Active
2312,Aluminum Paddles,Kayaking,Paddles,18,68.95,143.28,Discontinued
2313,Spin Reels,Fishing,Reels,8,71.13,106.76,Discontinued
2314,Spin Reels,Fishing,Reels,17,25.97,65.88,Discontinued
2315,Explorer Trail Shoes,Footwear,Trail Shoes,4,146.19,245.43,Discontinued
2316,Carbon Paddles,Kayaking,Paddles,8,124.33,241.4,Active
2317,Explorer Backpacks,Hiking,Backpacks,3,192.43,537.24,Active
2318,StormGuard Jackets,Apparel,Jackets,7,138.45,218.53,Discontinued
2319,Adventure Backpacks,Hiking,Backpacks,22,145.98,206.39,Active
2320,Performance Shirts,Apparel,Shirts,37,65.32,147.99,Active
2321,Spin Reels,Fishing,Reels,21,46.41,100.95,Active
2322,Carbon Trekking Poles,Hiking,Trekking Poles,11,140.01,199.43,Active
2323,Pro Reels,Fishing,Reels,27,39.9,69.61,Active
2324,Ultralight Trekking Poles,Hiking,Trekking Poles,15,49.75,81.74,Active
2325,Summit Tents,Camping,Tents,56,171.08,343.75,Discontinued
2326,Summit Hiking Boots,Footwear,Hiking Boots,46,34.09,51.64,Discontinued
2327,Mountain Hiking Boots,Footwear,Hiking Boots,49,223.15,578.14,Discontinued
2328,Rechargeable Lighting,Camping,Lighting,28,59.23,138.75,Active
2329,Thermal Jackets,Apparel,Jackets,29,131.81,256.11,Active
2330,StormGuard Jackets,Apparel,Jackets,44,28.57,73.47,Discontinued
2331,Carbon Trekking Poles,Hiking,Trekking Poles,18,62.3,118.03,Active
2332,Carbon Paddles,Kayaking,Paddles,2,101.07,265.7,Active
2333,Ocean Kayaks,Kayaking,Kayaks,37,181.14,259.14,Active
2334,Performance Shirts,Apparel,Shirts,59,127.83,308.56,Discontinued
2335,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,59,93.58,166.27,Active
2336,Summit Hiking Boots,Footwear,Hiking Boots,34,62.59,138.93,Active
2337,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,46,21.51,37.0,Active
2338,Outdoor Lantern Lighting,Camping,Lighting,34,142.68,249.77,Active
2339,TrailPro Hiking Boots,Footwear,Hiking Boots,56,43.99,88.43,Active
2340,Aluminum Trekking Poles,Hiking,Trekking Poles,56,49.99,74.66,Active
2341,Professional Rods,Fishing,Rods,56,167.11,417.44,Active
2342,Outdoor Shirts,Apparel,Shirts,52,224.78,389.04,Active
2343,River Rods,Fishing,Rods,51,195.48,347.3,Active
2344,Lake Rods,Fishing,Rods,12,142.83,273.73,Active
2345,River Rods,Fishing,Rods,11,198.86,369.02,Active
2346,Professional Rods,Fishing,Rods,9,131.08,193.94,Active
2347,Cold Weather Sleeping Bags,Camping,Sleeping Bags,39,213.17,370.64,Active
2348,Pro Reels,Fishing,Reels,8,68.99,113.5,Active
2349,Trail Backpacks,Hiking,Backpacks,19,245.89,391.03,Discontinued
2350,Tournament Reels,Fishing,Reels,47,191.02,414.6,Discontinued
2351,Tournament Reels,Fishing,Reels,39,236.39,448.08,Discontinued
2352,Performance Shirts,Apparel,Shirts,52,130.76,274.55,Active
2353,Adventure Backpacks,Hiking,Backpacks,8,248.73,641.41,Discontinued
2354,Adventure Trail Shoes,Footwear,Trail Shoes,13,99.67,183.43,Active
2355,Ultralight Trekking Poles,Hiking,Trekking Poles,38,190.08,385.85,Active
2356,Aluminum Paddles,Kayaking,Paddles,15,68.68,97.73,Discontinued
2357,Outdoor Shirts,Apparel,Shirts,57,121.92,250.09,Active
2358,TrailPro Hiking Boots,Footwear,Hiking Boots,10,240.31,418.98,Active
2359,Performance Shirts,Apparel,Shirts,57,94.13,251.62,Discontinued
2360,Rechargeable Lighting,Camping,Lighting,31,95.15,201.49,Active
2361,TrailPro Hiking Boots,Footwear,Hiking Boots,33,89.55,164.28,Active
2362,Summit Tents,Camping,Tents,4,188.64,412.41,Active
2363,Professional Rods,Fishing,Rods,26,135.06,193.65,Active
2364,Pro Reels,Fishing,Reels,4,159.23,286.44,Active
2365,Adventure Trail Shoes,Footwear,Trail Shoes,50,193.27,280.36,Active
2366,Aluminum Trekking Poles,Hiking,Trekking Poles,47,168.55,339.76,Active
2367,Trail Backpacks,Hiking,Backpacks,26,32.37,62.72,Active
2368,TrailMaster Tents,Camping,Tents,27,12.91,20.48,Active
2369,TrailPro Hiking Boots,Footwear,Hiking Boots,59,141.29,248.28,Active
2370,Summit Tents,Camping,Tents,31,216.12,382.9,Active
2371,Carbon Trekking Poles,Hiking,Trekking Poles,6,231.96,485.0,Discontinued
2372,Outdoor Shirts,Apparel,Shirts,36,239.36,421.59,Active
2373,Carbon Paddles,Kayaking,Paddles,38,170.26,437.48,Active
2374,River Rods,Fishing,Rods,18,205.58,412.69,Active
2375,Pro Reels,Fishing,Reels,4,243.46,678.73,Active
2376,RainShell Jackets,Apparel,Jackets,15,143.2,369.78,Active
2377,Summit Hiking Boots,Footwear,Hiking Boots,27,177.37,373.93,Discontinued
2378,Adventure Trail Shoes,Footwear,Trail Shoes,31,29.47,47.96,Active
2379,Thermal Jackets,Apparel,Jackets,27,107.42,215.38,Discontinued
2380,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,57,38.37,66.38,Discontinued
2381,TrailPro Hiking Boots,Footwear,Hiking Boots,16,113.23,195.79,Active
2382,StormGuard Jackets,Apparel,Jackets,6,88.51,170.61,Active
2383,Alpine Tents,Camping,Tents,58,46.01,92.02,Active
2384,River Kayaks,Kayaking,Kayaks,9,10.5,17.31,Active
2385,Moisture Shirts,Apparel,Shirts,58,147.28,214.53,Active
2386,RainShell Jackets,Apparel,Jackets,3,249.12,377.49,Active
2387,Explorer Backpacks,Hiking,Backpacks,18,207.81,433.6,Active
2388,Professional Rods,Fishing,Rods,39,78.27,116.69,Active
2389,Explorer Backpacks,Hiking,Backpacks,3,155.56,367.84,Discontinued
2390,StormGuard Jackets,Apparel,Jackets,33,123.44,251.02,Active
2391,Outdoor Shirts,Apparel,Shirts,55,203.67,352.18,Active
2392,Carbon Paddles,Kayaking,Paddles,10,67.76,108.97,Active
2393,Alpine Tents,Camping,Tents,9,45.44,127.12,Active
2394,Ocean Kayaks,Kayaking,Kayaks,38,194.89,460.49,Active
2395,Aluminum Paddles,Kayaking,Paddles,43,108.37,292.8,Active
2396,Ocean Kayaks,Kayaking,Kayaks,26,167.48,319.87,Active
2397,RainShell Jackets,Apparel,Jackets,17,17.53,45.48,Discontinued
2398,Aluminum Trekking Poles,Hiking,Trekking Poles,46,168.0,328.69,Active
2399,TrailPro Hiking Boots,Footwear,Hiking Boots,43,188.87,451.46,Active
2400,River Rods,Fishing,Rods,17,218.6,356.29,Discontinued
2401,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,16,45.56,120.18,Discontinued
2402,StormGuard Jackets,Apparel,Jackets,1,53.32,77.52,Active
2403,Aluminum Paddles,Kayaking,Paddles,50,90.92,140.6,Active
2404,Explorer Backpacks,Hiking,Backpacks,48,173.29,450.71,Active
2405,Tournament Reels,Fishing,Reels,40,248.47,560.91,Active
2406,TrailPro Hiking Boots,Footwear,Hiking Boots,19,241.39,537.66,Discontinued
2407,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,51,14.3,31.82,Active
2408,Adventure Trail Shoes,Footwear,Trail Shoes,15,229.39,516.65,Active
2409,Lake Rods,Fishing,Rods,55,73.53,194.72,Active
2410,Aluminum Trekking Poles,Hiking,Trekking Poles,3,73.69,157.92,Active
2411,TrailPro Hiking Boots,Footwear,Hiking Boots,5,10.54,15.46,Active
2412,Spin Reels,Fishing,Reels,51,130.42,356.52,Active
2413,Lake Rods,Fishing,Rods,43,247.33,420.16,Active
2414,Explorer Tents,Camping,Tents,35,144.58,268.92,Active
2415,Rechargeable Lighting,Camping,Lighting,31,29.12,67.14,Active
2416,TrailMaster Tents,Camping,Tents,17,50.57,91.49,Discontinued
2417,Carbon Trekking Poles,Hiking,Trekking Poles,49,185.0,352.61,Active
2418,RainShell Jackets,Apparel,Jackets,55,245.88,644.82,Active
2419,Explorer Backpacks,Hiking,Backpacks,29,241.63,376.63,Active
2420,Outdoor Lantern Lighting,Camping,Lighting,43,121.67,191.14,Active
2421,Cold Weather Sleeping Bags,Camping,Sleeping Bags,13,94.78,184.16,Active
2422,Explorer Kayaks,Kayaking,Kayaks,6,203.05,509.78,Active
2423,Explorer Backpacks,Hiking,Backpacks,35,48.48,123.2,Active
2424,Runner Trail Shoes,Footwear,Trail Shoes,49,91.64,178.24,Discontinued
2425,Rechargeable Lighting,Camping,Lighting,41,60.97,101.59,Discontinued
2426,Professional Rods,Fishing,Rods,59,64.42,149.44,Discontinued
2427,Pro Reels,Fishing,Reels,58,87.33,167.36,Active
2428,Cold Weather Sleeping Bags,Camping,Sleeping Bags,43,10.89,20.66,Active
2429,Aluminum Paddles,Kayaking,Paddles,21,189.94,267.89,Discontinued
2430,Alpine Tents,Camping,Tents,8,152.72,333.84,Active
2431,Explorer Trail Shoes,Footwear,Trail Shoes,22,249.07,601.82,Active
2432,Professional Rods,Fishing,Rods,53,86.1,158.16,Discontinued
2433,RainShell Jackets,Apparel,Jackets,9,23.18,42.19,Active
2434,TrailPro Hiking Boots,Footwear,Hiking Boots,5,91.59,181.06,Active
2435,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,2,187.27,368.85,Active
2436,StormGuard Jackets,Apparel,Jackets,34,32.34,51.5,Active
2437,RainShell Jackets,Apparel,Jackets,21,243.91,603.73,Active
2438,Adventure Backpacks,Hiking,Backpacks,18,202.09,348.43,Active
2439,Professional Rods,Fishing,Rods,45,141.74,313.01,Active
2440,Spin Reels,Fishing,Reels,3,224.88,551.68,Active
2441,Mountain Hiking Boots,Footwear,Hiking Boots,9,89.98,219.33,Active
2442,LED Camp Lighting,Camping,Lighting,31,35.64,73.7,Active
2443,TrailPro Hiking Boots,Footwear,Hiking Boots,58,48.11,130.64,Active
2444,Cold Weather Sleeping Bags,Camping,Sleeping Bags,45,54.43,146.17,Active
2445,Ocean Kayaks,Kayaking,Kayaks,11,62.42,149.27,Active
2446,Mountain Hiking Boots,Footwear,Hiking Boots,51,135.51,241.57,Active
2447,Summit Hiking Boots,Footwear,Hiking Boots,25,113.13,255.51,Active
2448,Pro Reels,Fishing,Reels,27,42.69,117.96,Active
2449,StormGuard Jackets,Apparel,Jackets,27,215.47,339.26,Active
2450,Carbon Paddles,Kayaking,Paddles,13,244.68,481.47,Active
2451,Explorer Kayaks,Kayaking,Kayaks,8,54.25,124.62,Active
2452,Trail Backpacks,Hiking,Backpacks,47,249.55,609.61,Active
2453,Carbon Paddles,Kayaking,Paddles,8,241.65,431.87,Active
2454,Explorer Kayaks,Kayaking,Kayaks,27,36.59,86.89,Active
2455,Thermal Jackets,Apparel,Jackets,51,44.65,107.79,Active
2456,Outdoor Shirts,Apparel,Shirts,18,100.89,214.53,Discontinued
2457,Explorer Kayaks,Kayaking,Kayaks,13,45.02,87.56,Active
2458,Adventure Trail Shoes,Footwear,Trail Shoes,28,114.99,201.57,Discontinued
2459,Trail Backpacks,Hiking,Backpacks,14,189.6,404.61,Discontinued
2460,Cold Weather Sleeping Bags,Camping,Sleeping Bags,50,78.03,128.58,Active
2461,Mountain Hiking Boots,Footwear,Hiking Boots,15,119.06,217.22,Discontinued
2462,Aluminum Trekking Poles,Hiking,Trekking Poles,31,241.24,428.8,Active
2463,Summit Hiking Boots,Footwear,Hiking Boots,25,197.44,454.77,Active
2464,River Rods,Fishing,Rods,17,74.24,142.48,Active
2465,Moisture Shirts,Apparel,Shirts,57,106.89,159.07,Active
2466,Aluminum Trekking Poles,Hiking,Trekking Poles,43,204.33,502.82,Active
2467,Carbon Paddles,Kayaking,Paddles,50,45.78,65.35,Discontinued
2468,Spin Reels,Fishing,Reels,47,125.44,208.52,Active
2469,Aluminum Paddles,Kayaking,Paddles,13,177.05,315.28,Discontinued
2470,Carbon Paddles,Kayaking,Paddles,57,101.18,230.13,Active
2471,Thermal Jackets,Apparel,Jackets,35,95.65,235.54,Active
2472,TrailPro Hiking Boots,Footwear,Hiking Boots,5,239.8,341.24,Active
2473,River Rods,Fishing,Rods,30,108.58,158.68,Discontinued
2474,River Rods,Fishing,Rods,29,173.43,479.76,Active
2475,Trail Backpacks,Hiking,Backpacks,1,99.01,143.69,Discontinued
2476,Mountain Sleeping Bags,Camping,Sleeping Bags,14,151.27,307.04,Active
2477,StormGuard Jackets,Apparel,Jackets,51,38.51,97.34,Active
2478,Mountain Sleeping Bags,Camping,Sleeping Bags,49,76.5,124.99,Active
2479,TrailPro Hiking Boots,Footwear,Hiking Boots,33,222.99,343.43,Active
2480,Spin Reels,Fishing,Reels,23,112.51,212.48,Discontinued
2481,River Rods,Fishing,Rods,37,187.34,519.49,Active
2482,Carbon Paddles,Kayaking,Paddles,48,51.3,83.09,Active
2483,River Kayaks,Kayaking,Kayaks,19,208.55,349.68,Discontinued
2484,Rechargeable Lighting,Camping,Lighting,8,64.15,101.89,Active
2485,Moisture Shirts,Apparel,Shirts,54,113.64,268.54,Active
2486,Runner Trail Shoes,Footwear,Trail Shoes,12,51.13,74.1,Discontinued
2487,Summit Tents,Camping,Tents,7,60.83,98.25,Discontinued
2488,Explorer Backpacks,Hiking,Backpacks,57,181.29,434.95,Active
2489,Mountain Hiking Boots,Footwear,Hiking Boots,29,137.88,302.54,Discontinued
2490,Aluminum Trekking Poles,Hiking,Trekking Poles,60,85.78,192.9,Active
2491,Aluminum Trekking Poles,Hiking,Trekking Poles,60,100.13,215.24,Active
2492,Professional Rods,Fishing,Rods,48,40.43,59.65,Active
2493,Pro Reels,Fishing,Reels,48,228.24,505.08,Active
2494,LED Camp Lighting,Camping,Lighting,9,139.37,240.35,Active
2495,Outdoor Lantern Lighting,Camping,Lighting,35,140.48,211.26,Active
2496,Thermal Jackets,Apparel,Jackets,53,72.67,157.58,Active
2497,Trail Comfort Sleeping Bags,Camping,Sleeping Bags,52,214.06,361.21,Active
2498,Explorer Kayaks,Kayaking,Kayaks,28,45.48,91.84,Active
2499,Aluminum Paddles,Kayaking,Paddles,55,49.51,88.47,Active
2500,Alpine Tents,Camping,Tents,45,197.21,490.15,Active
